"INDICATOR_SEQ","PARENT_SEQ","AGENCY_NAME","INDICATOR_NAME","DESCRIPTION","CATEGORY","FREQUENCY","DESIRED_CHANGE","INDICATOR_UNIT","DECIMAL_PLACES","PERIOD_YEAR","PERIOD_MONTH","YTD_TARGET","YTD_ACTUAL","MONTHLY_TARGET","MONTHLY_ACTUAL"
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2011,10,3540.00,3265.00,4007.00,3878.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2011,11,3587.00,3362.00,4158.00,4704.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2011,12,3603.00,3430.00,3792.00,4395.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2012,1,4005.00,4663.00,4005.00,4663.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2012,2,4035.00,5031.00,4068.00,5485.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2012,3,4032.00,4982.00,4027.00,4893.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2012,4,4044.00,5048.00,4078.00,5257.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2012,5,3946.00,5027.00,3603.00,4949.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2012,6,3832.00,4924.00,3348.00,4463.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2012,7,3731.00,4955.00,3219.00,5143.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2012,8,3689.00,4988.00,3414.00,5224.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2012,9,3694.00,5073.00,3736.00,5917.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2012,10,3722.00,5146.00,3989.00,5920.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2012,11,3776.00,5226.00,4437.00,6202.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2012,12,3790.00,5300.00,3948.00,6245.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2013,1,5948.00,5933.00,5948.00,5933.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2013,2,5898.00,5965.00,5845.00,6001.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2013,3,5871.00,6148.00,5823.00,6530.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2013,4,5900.00,6153.00,5986.00,6165.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2013,5,5786.00,5998.00,5381.00,5467.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2013,6,5643.00,5741.00,5022.00,4701.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2013,7,5518.00,5514.00,4859.00,4480.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2013,8,5454.00,5509.00,5046.00,5477.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2013,9,5454.00,5469.00,5455.00,5157.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2013,10,5492.00,5520.00,5859.00,6000.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2013,11,5524.00,5532.00,5866.00,5653.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2013,12,5535.00,5548.00,5660.00,5736.00
166787,166587,"MTA Bus","Mean Distance Between Failures - MTA Bus","Average number of miles a bus travels between  mechanical failures","Service Indicators","M","U","-",0,2014,1,6245.00,4416.00,6245.00,4416.00
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2008,12,0,1.41,0,.00
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2009,1,1.38,2.12,1.38,2.12
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2009,2,1.38,1.72,1.38,1.30
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2009,3,1.38,1.64,1.38,1.50
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2009,4,1.38,1.42,1.38,.79
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2009,5,1.38,1.71,1.38,2.80
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2009,6,1.38,1.63,1.38,1.28
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2009,7,1.38,1.63,1.38,1.28
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2009,8,1.38,1.52,1.38,1.74
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2009,9,1.38,1.48,1.38,1.17
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2009,10,1.39,1.41,1.39,.82
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2009,11,1.39,1.35,1.39,.80
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2009,12,1.39,1.33,1.39,1.01
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2010,1,1.29,1.31,1.29,1.31
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2010,2,1.29,1.42,1.29,1.54
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2010,3,1.29,1.27,1.29,1.03
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2010,4,1.29,1.24,1.29,1.17
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2010,5,1.29,1.27,1.29,1.36
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2010,6,1.29,1.27,1.29,1.25
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2010,7,1.29,1.36,1.29,1.96
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2010,8,1.29,1.27,1.29,.63
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2010,9,1.29,1.27,1.29,1.27
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2010,10,1.29,1.27,1.29,1.21
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2010,11,1.29,1.31,1.29,1.76
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2010,12,1.29,1.29,1.29,1.17
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2011,1,1.27,1.01,1.27,1.01
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2011,2,1.27,1.01,1.27,1.02
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2011,3,1.27,.95,1.27,.83
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2011,4,1.27,.99,1.25,1.13
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2011,5,1.27,.96,1.27,.85
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2011,6,1.27,1.15,1.27,2.07
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2011,7,1.27,1.27,1.27,2.03
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2011,8,1.27,1.28,1.27,1.32
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2011,9,1.27,1.42,1.27,2.46
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2011,10,1.27,1.47,1.27,1.89
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2011,11,1.27,1.51,1.27,1.97
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2011,12,1.27,1.54,1.27,1.81
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2012,1,1.31,1.15,1.31,1.15
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2012,2,1.31,1.09,1.31,1.04
166824,166624,"MTA Bus","Customer Accident Injury Rate - MTA Bus","An injury resulting from an incident on the bus system that occurred while the person was boarding the bus, onboard the bus, or alighting from the bus. Assaults are not included. The rate is the number of injuries per million customers.   In 2009, the methodology was revised to ensure consistency in the data across the bus companies.","Safety Indicators","M","D","-",2,2012,3,1.31,1.19,1.31,1.37
