"INDICATOR_SEQ","PARENT_SEQ","AGENCY_NAME","INDICATOR_NAME","DESCRIPTION","CATEGORY","FREQUENCY","DESIRED_CHANGE","INDICATOR_UNIT","DECIMAL_PLACES","PERIOD_YEAR","PERIOD_MONTH","YTD_TARGET","YTD_ACTUAL","MONTHLY_TARGET","MONTHLY_ACTUAL"
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,8,97.90,97.90,97.90,96.70
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,9,97.90,97.90,97.90,98.50
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,10,97.90,97.90,97.90,98.10
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,11,97.90,97.90,97.90,97.90
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,12,97.90,97.90,97.90,98.30
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,1,98.10,99.00,98.10,99.00
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,2,98.10,98.10,98.10,97.20
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,3,98.10,98.30,98.10,98.60
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,4,98.10,98.40,98.10,98.60
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,5,98.10,98.30,98.10,97.90
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,6,98.10,98.30,98.10,98.50
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,7,98.10,98.20,98.10,97.50
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,8,98.10,98.20,98.10,98.00
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,9,98.10,98.10,98.10,97.40
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,10,98.10,98.10,98.10,97.80
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,11,98.10,98.10,98.10,98.10
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,12,98.10,98.00,98.10,97.10
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,1,98.20,97.40,98.20,97.40
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,2,98.20,97.70,98.20,98.10
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,3,98.20,97.90,98.20,98.30
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,4,98.20,98.10,98.20,98.70
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,5,98.20,98.20,98.20,98.60
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,6,98.20,98.10,98.20,97.70
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,7,98.20,98.00,98.20,97.40
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,8,98.20,98.00,98.20,97.70
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,9,98.20,97.90,98.20,97.50
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,10,98.20,97.90,98.20,97.80
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,11,98.20,97.90,98.20,98.00
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,12,98.20,98.00,98.20,98.50
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,1,98.20,99.00,98.20,99.00
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,2,98.20,98.90,98.20,98.90
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,3,98.20,98.90,98.20,98.80
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,4,98.20,98.90,98.20,99.00
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,5,98.20,98.70,98.20,97.70
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,6,98.20,98.50,98.20,97.80
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,7,98.20,98.40,98.20,97.80
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,8,98.20,98.10,98.20,95.90
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,9,98.20,98.10,98.20,97.90
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,10,98.20,98.10,98.20,98.70
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,11,98.20,98.00,98.20,96.10
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,12,98.20,98.00,98.20,98.70
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2013,1,98.20,97.90,98.20,97.90
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2013,2,98.20,98.30,98.20,98.80
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2013,3,98.20,98.40,98.20,98.60
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2013,4,98.20,98.40,98.20,98.30
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2013,5,98.20,98.20,98.20,97.70
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2013,6,98.20,98.00,98.20,97.10
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2013,7,98.20,97.30,98.20,93.00
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2013,8,98.20,97.20,98.20,97.10
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2013,9,98.20,97.30,98.20,98.10
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2013,10,98.20,97.40,98.20,97.60
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2013,11,98.20,97.30,98.20,96.30
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2013,12,98.20,96.70,98.20,89.80
28345,55526,"Metro-North Railroad","Hudson Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2014,1,94.00,90.90,94.00,90.90
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2008,1,98.00,99.00,98.00,99.00
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2008,2,98.00,99.10,98.00,99.20
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2008,3,98.00,98.50,98.00,97.20
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2008,4,98.00,98.70,98.00,99.20
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2008,5,98.00,98.70,98.00,98.60
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2008,6,98.00,98.50,98.00,97.80
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2008,7,98.00,98.40,98.00,98.00
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2008,8,98.00,98.40,98.00,98.20
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2008,9,98.00,98.30,98.00,97.70
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2008,10,98.00,98.30,98.00,97.80
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2008,11,98.00,98.30,98.00,98.10
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2008,12,98.00,98.20,98.00,97.60
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,1,98.20,97.80,98.20,97.80
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,2,98.20,98.20,98.20,98.60
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,3,98.20,98.50,98.20,99.10
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,4,98.20,98.60,98.20,98.90
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,5,98.20,98.70,98.20,98.90
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,6,98.20,98.70,98.20,99.00
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,7,98.20,98.70,98.20,98.70
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,8,98.20,98.70,98.20,98.50
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,9,98.20,98.60,98.20,98.20
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,10,98.20,98.60,98.20,98.10
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,11,98.20,98.60,98.20,98.50
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2009,12,98.20,98.60,98.20,98.80
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,1,98.30,99.10,98.30,99.10
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,2,98.30,98.60,98.30,98.10
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,3,98.30,98.70,98.30,98.80
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,4,98.30,98.60,98.30,98.40
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,5,98.30,98.70,98.30,99.20
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,6,98.30,98.80,98.30,99.00
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,7,98.30,98.70,98.30,98.20
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,8,98.30,98.70,98.30,99.10
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,9,98.30,98.80,98.30,99.00
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,10,98.30,98.70,98.30,97.70
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,11,98.30,98.60,98.30,97.60
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2010,12,98.30,98.50,98.30,98.10
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,1,98.30,96.60,98.30,96.60
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,2,98.30,97.20,98.30,97.70
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,3,98.30,97.50,98.30,98.10
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,4,98.30,97.70,98.30,98.50
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,5,98.30,98.00,98.30,98.80
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,6,98.30,97.90,98.30,97.40
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,7,98.30,98.00,98.30,98.80
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,8,98.30,97.80,98.30,96.70
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,9,98.30,97.80,98.30,98.00
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,10,98.30,97.60,98.30,95.60
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,11,98.30,97.60,98.30,97.10
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2011,12,98.30,97.70,98.30,99.20
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,1,98.30,98.90,98.30,98.90
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,2,98.30,98.90,98.30,98.80
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,3,98.30,99.00,98.30,99.20
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,4,98.30,98.80,98.30,98.30
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,5,98.30,98.60,98.30,97.70
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,6,98.30,98.50,98.30,97.80
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,7,98.30,98.30,98.30,97.30
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,8,98.30,98.30,98.30,98.20
28346,55526,"Metro-North Railroad","Harlem Line - OTP","Percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the scheduled time.","Service Indicators","M","U","%",1,2012,9,98.30,98.20,98.30,97.60
